year,month,day,color,discharge,T,precip
1980,12,3,33,2710,24,0
1980,12,4,33,3440,35,0
1980,12,5,33,3690,37,0.01
1980,12,6,35,3500,38,0.01
1980,12,7,33,3960,34,0.07
1980,12,8,33,3290,24,0
1980,12,9,31.5,3310,26,0.04
1980,12,10,33,3110,10,0
1980,12,11,33,2320,17,0
1980,12,12,32.5,2960,49,0
1980,12,13,33,3970,29,0
1980,12,14,32,3550,30,0
1980,12,15,34,3620,31,0
1980,12,16,33,3850,31,0
1980,12,17,33,3870,45,0
1980,12,18,32.5,3300,27,0
1980,12,19,30.5,1980,5,0
1980,12,20,30,1780,8,0
1980,12,21,32,2150,20,0.01
1980,12,22,32,3330,31,0.02
1980,12,23,30.5,3070,27,0.05
1980,12,24,30,3150,12,0
1980,12,25,30.5,2410,16,0
1980,12,26,31,2740,21,0
1980,12,27,30.5,3080,29,0
1980,12,28,28,3130,34,0
1980,12,29,27,3340,35,0
1980,12,30,24,3160,45,0
1980,12,31,26.5,3670,34,0
1981,1,1,27,3420,32,0.04
1981,1,2,27,3010,18,0
1981,1,3,27,3050,5,0
1981,1,4,27,2250,6,0
1981,1,5,25,2720,28,0
1981,1,6,25,3040,29,0.09
1981,1,7,26,3060,6,0
1981,1,8,25,3120,14,0
1981,1,9,25,3140,11,0
1981,1,10,25,2380,6,0.01
1981,1,11,24,2430,15,0
1981,1,12,25,2860,41,0
1981,1,13,25.5,2880,31,0.02
1981,1,14,25,2970,30,0.03
1981,1,15,25,2660,17,0
1981,1,16,24,2360,16,0
1981,1,17,23.5,3000,40,0
1981,1,18,24,2560,46,0
1981,1,19,23,2630,44,0
1981,1,20,24,2690,38,0
1981,1,21,23,2790,42,0
1981,1,22,22,2340,47,0
1981,1,23,22.5,2760,48,0
1981,1,24,23,2410,57,0
1981,1,25,23,2110,52,0
1981,1,26,21.5,2100,35,0
1981,1,27,21,2240,24,0.02
1981,1,28,21.5,2190,20,0
1981,1,29,23,2130,22,0
1981,1,30,23,2080,30,0
1981,1,31,20,2300,32,0.09
1981,2,1,20,2200,25,0.11
1981,2,2,21,1450,2,0
1981,2,3,21,1740,13,0
1981,2,4,22,2330,9,0
1981,2,5,22,2270,26,0.02
1981,2,6,22,2400,26,0.11
1981,2,7,22.5,2720,27,0.11
1981,2,8,22.5,2390,14,0
1981,2,9,22,2240,8,0.02
1981,2,10,23,2550,2,0.07
1981,2,11,22,1470,1,0
1981,2,12,21,2330,13,0.03
1981,2,13,22.5,2280,37,0
1981,2,14,21.5,2370,42,0
1981,2,15,21.5,2890,50,0
1981,2,16,21,2720,60,0
1981,2,17,21,2280,55,0
1981,2,18,23,2350,58,0
1981,2,19,22,2330,57,0
1981,2,20,23,2450,57,0
1981,2,21,26.5,2770,42,0.5
1981,2,22,26.5,3000,40,0.06
1981,2,23,25,3230,43,0.1
1981,2,24,23,3080,47,0
1981,2,25,27,3250,39,0
1981,2,26,25.5,3490,37,0
1981,2,27,30,3430,34,1.01
1981,2,28,32.5,3640,34,0
1981,3,1,33,3800,42,0
1981,3,2,35,3650,29,0
1981,3,3,35,3540,42,0
1981,3,4,33,3390,34,0
1981,3,5,37,3020,38,0
1981,3,6,36,3100,30,0
1981,3,7,35,3110,40,0
1981,3,8,33,3440,44,0
1981,3,9,29.5,3430,43,0
1981,3,10,32,3340,42,0.01
1981,3,11,32,3190,53,0
1981,3,12,31,3390,54,0
1981,3,13,31,3150,41,0
1981,3,14,28,3620,61,0
1981,3,15,27,3350,55,0
1981,3,16,25.5,3520,52,0
1981,3,17,25,3590,41,0
1981,3,18,27.5,3630,39,0
1981,3,19,24,3560,43,0
1981,3,20,28,3540,45,0
1981,3,21,24,3440,49,0
1981,3,22,25,3540,56,0
1981,3,23,26,3590,58,0
1981,3,24,28,3450,60,0
1981,3,25,25,3280,59,0.2
1981,3,26,28,3420,48,0
1981,3,27,27,3890,58,0
1981,3,28,27,3590,75,0.09
1981,3,29,28.5,3730,64,0.35
1981,3,30,27.5,4260,50,0.01
1981,3,31,25,4580,62,0.05
1981,4,1,35,5390,52,0.03
1981,4,2,45,5430,78,0
1981,4,3,33,5470,58,0.08
1981,4,4,40,6540,38,0.4
1981,4,5,44,6700,47,0
1981,4,6,38,6580,60,0
1981,4,7,38,6450,63,0
1981,4,8,41,6870,62,0
1981,4,9,45,6440,68,0
1981,4,10,38,6660,71,0
1981,4,11,37.5,6110,55,0.03
1981,4,12,38.5,6350,67,0
1981,4,13,39,5580,57,0.18
1981,4,14,40,6160,47,0
1981,4,15,45,6290,63,0
1981,4,16,45,5580,61,0.01
1981,4,17,48.5,5260,72,0
1981,4,18,45,6710,61,0.03
1981,4,19,46.5,6230,60,0.1
1981,4,20,43,6690,50,0
1981,4,21,43,6240,49,0.26
1981,4,22,42,6460,57,0.42
1981,4,23,46,6980,44,0.14
1981,4,24,42,7810,57,0
1981,4,25,42,7380,61,0
1981,4,26,43.5,8920,70,0
1981,4,27,45,9500,74,0.13
1981,4,28,45,10400,56,0
1981,4,29,50,11500,62,0.26
1981,4,30,52,11300,65,0.1
1981,5,1,52,12500,60,0
1981,5,2,65,11900,73,0
1981,5,3,58,12500,73,0.93
1981,5,4,62,13000,64,0.22
1981,5,5,69,13000,64,0.01
1981,5,6,61.5,12300,61,0
1981,5,7,65,12000,63,0
1981,5,8,68,11500,62,0.14
1981,5,9,63.5,10900,53,0
1981,5,10,67.5,10700,56,0
1981,5,11,68,10200,61,0
1981,5,12,69,9420,60,0
1981,5,13,69,9170,68,0
1981,5,14,69.5,8700,72,0
1981,5,15,70,7970,76,0
1981,5,16,68,7510,74,0
1981,5,17,68,7030,61,0.01
1981,5,18,66.5,6340,67,0
1981,5,19,60,6100,73,0
1981,5,20,60,5740,80,0
1981,5,21,64,5630,83,0
1981,5,22,62.5,5450,78,0
1981,5,23,55,5110,73,0.5
1981,5,24,54,4970,63,0
1981,5,25,57.5,5260,60,0
1981,5,26,60,5420,65,0
1981,5,27,55,5270,72,0
1981,5,28,54,5800,69,0.37
1981,5,29,56.5,6030,78,0
1981,5,30,57.5,5760,67,0
1981,5,31,54,5750,75,0
1981,6,1,54,5350,80,0
1981,6,2,56.5,6130,75,0.1
1981,6,3,51.5,5820,76,0
1981,6,4,49,5750,78,0
1981,6,5,46.5,5360,83,0
1981,6,6,48,6430,84,0
1981,6,7,46.5,7160,89,0.2
1981,6,8,49,6550,71,0.07
1981,6,9,47,6920,72,0.03
1981,6,10,49,6160,79,0
1981,6,11,49,5890,79,0.28
1981,6,12,49,5500,81,0.3
1981,6,13,45.5,5810,84,0.7
1981,6,14,45.5,8890,82,1.64
1981,6,15,56.5,10400,72,0
1981,6,16,72.5,12800,74,0
1981,6,17,80,13500,83,0
1981,6,18,87.5,13500,72,0
1981,6,19,89,13800,70,0.05
1981,6,20,90,12800,69,0.01
1981,6,21,87.5,13000,63,0.35
1981,6,22,85,13000,70,0
1981,6,23,90,13000,69,0.15
1981,6,24,85,12800,78,0
1981,6,25,84,13100,80,0
1981,6,26,80,13600,85,0
1981,6,27,78,14100,83,0
1981,6,28,78.5,13900,79,0.54
1981,6,29,78.5,13900,78,0
1981,6,30,85,13200,79,0
1981,7,1,85,12600,79,0
1981,7,2,87.5,12200,81,0
1981,7,3,92,11600,82,0
1981,7,4,82,11700,85,0
1981,7,5,81,10900,87,0
1981,7,6,85,9880,89,0
1981,7,7,89.5,9950,89,0
1981,7,8,85,8580,91,0
1981,7,9,82.5,8350,83,0
1981,7,10,84,7500,88,0
1981,7,11,89.5,7310,84,2.38
1981,7,12,83.5,7360,81,0
1981,7,13,82,7790,87,0
1981,7,14,74.5,7270,74,0.7
1981,7,15,72,7130,69,0
1981,7,16,72,7300,80,0
1981,7,17,69,7130,87,0.03
1981,7,18,70,7150,83,0
1981,7,19,71.5,7110,85,0
1981,7,20,69,6870,83,0.32
1981,7,21,70,7250,70,0
1981,7,22,70,6870,73,0.02
1981,7,23,69.5,6830,78,0.01
1981,7,24,70,6320,79,0.46
1981,7,25,66.5,6570,73,0
1981,7,26,68,6740,72,0
1981,7,27,67,6540,67,0.11
1981,7,28,69,6400,74,0
1981,7,29,66.5,6080,74,0
1981,7,30,71.5,5790,82,0
1981,7,31,67.5,5780,83,0.06
1981,8,1,66,5730,74,0.38
1981,8,2,62.5,5940,81,0
1981,8,3,63.5,6160,85,0
1981,8,4,58,6720,83,0
1981,8,5,62,6470,81,0.11
1981,8,6,65,6340,79,0.08
1981,8,7,61,6510,76,0.19
1981,8,8,62,7220,80,0
1981,8,9,60,7000,75,0
1981,8,10,60,7520,75,0
1981,8,11,60,8050,81,0.07
1981,8,12,63.5,7820,87,0
1981,8,13,58,7920,86,0
1981,8,14,61,7710,77,1
1981,8,15,62,7680,78,0
1981,8,16,59,6860,71,0
1981,8,17,62,6490,72,0
1981,8,18,64,6660,74,0
1981,8,19,65,6490,75,0
1981,8,20,50,6110,76,0
1981,8,21,59,5100,80,0
1981,8,22,55,5430,82,0.16
1981,8,23,55,5080,83,0.06
1981,8,24,58,5090,80,0.02
1981,8,25,53.5,5410,74,0.79
1981,8,26,55,6230,71,0.59
1981,8,27,55,6790,71,1.23
1981,8,28,53.5,7220,68,0.04
1981,8,29,50,7390,73,0
1981,8,30,50,7850,81,0
1981,8,31,48.5,7890,83,0.01
1981,9,1,53.5,8030,67,0
1981,9,2,52,8200,74,0
1981,9,3,52,7930,71,0
1981,9,4,52,7790,71,0
1981,9,5,51,7800,71,0
1981,9,6,50,7470,81,0.03
1981,9,7,50,7170,74,0.19
1981,9,8,48,6690,78,0
1981,9,9,57.5,6290,86,0
1981,9,10,47,5980,89,0
1981,9,11,50,6560,84,0
1981,9,12,52,6220,81,0
1981,9,13,50,5580,87,0
1981,9,14,55.5,5460,74,0
1981,9,15,48,6000,66,0.07
1981,9,16,47,5050,60,0
1981,9,17,48.5,5000,62,0
1981,9,18,47.5,5100,71,0
1981,9,19,45,4670,74,0
1981,9,20,45,4340,72,0
1981,9,21,42,4060,68,0.47
1981,9,22,42,3810,63,0
1981,9,23,40,3590,56,0.06
1981,9,24,42,3210,68,0.07
1981,9,25,41.5,3480,66,0.01
1981,9,26,40,3350,71,0.36
1981,9,27,41.5,3810,57,0
1981,9,28,40,3670,62,0
1981,9,29,39,3640,67,0
1981,9,30,38,3570,58,0.2
1981,10,1,37.5,3940,49,0
1981,10,2,40,3410,57,0
1981,10,3,37,4710,54,0.53
1981,10,4,35,4670,56,0.08
1981,10,5,42,5240,58,0.33
1981,10,6,37,6340,56,0.04
1981,10,7,36,6370,61,0
1981,10,8,37,6550,64,0
1981,10,9,35,7060,54,0.08
1981,10,10,37.5,8020,60,0.01
1981,10,11,37.5,7980,60,0
1981,10,12,36,8540,65,0
1981,10,13,38,8270,64,0.73
1981,10,14,38,9410,62,0.09
1981,10,15,38,9720,59,0
1981,10,16,42,10500,65,0
1981,10,17,50.5,11400,59,0.69
1981,10,18,55.5,12800,46,0.02
1981,10,19,57,12800,66,0
1981,10,20,63.5,14000,55,0
1981,10,21,66,14600,44,0
1981,10,22,61,14700,42,0
1981,10,23,66.5,14700,34,0
1981,10,24,75,14500,36,0.09
1981,10,25,72.5,14400,41,0
1981,10,26,78,14200,52,0
1981,10,27,78,14200,62,0
1981,10,28,83.5,13300,57,0
1981,10,29,76,13200,63,0
1981,10,30,75,13000,65,0
1981,10,31,71,12200,63,0
1981,11,1,69,12200,62,0
1981,11,2,65,12200,66,0
1981,11,3,77.5,11700,66,0
1981,11,4,79,11500,65,0
1981,11,5,75,11200,55,0
1981,11,6,74.5,11200,55,0
1981,11,7,70,10600,65,0
1981,11,8,69,10700,52,0
1981,11,9,66.5,10500,41,0
1981,11,10,69,9490,54,0
1981,11,11,59,9660,50,0
1981,11,12,64,9360,57,0
1981,11,13,55,8940,62,0
1981,11,14,57.5,8970,61,0
1981,11,15,59,8910,58,0
1981,11,16,53.5,8780,59,0
1981,11,17,55,8520,49,0
1981,11,18,51,8680,42,0.82
1981,11,19,46.5,8680,34,0.87
1981,11,20,44,8120,28,0.01
1981,11,21,44,7320,24,0
1981,11,22,44,7340,28,0
1981,11,23,46.5,7620,33,0.13
1981,11,24,44,7330,34,0
1981,11,25,44,7290,37,0.03
1981,11,26,44.5,7730,37,0.16
1981,11,27,45,7770,32,0
1981,11,28,44,7620,32,0
1981,11,29,44,7460,35,0
1981,11,30,41,7320,35,0.14
1981,12,1,38,7430,35,0.2
1981,12,2,38,7700,31,0.01
1981,12,3,39,7200,29,0.08
1981,12,4,38,7110,32,0
1981,12,5,38,6640,26,0
1981,12,6,38,6270,38,0
1981,12,7,38,6250,39,0
1981,12,8,37,5880,32,0
1981,12,9,35,6120,28,0
1981,12,10,36,5430,25,0
1981,12,11,36,4450,31,0
1981,12,12,34,5270,35,0.03
1981,12,13,34,5550,33,0.09
1981,12,14,34,5080,25,0.02
1981,12,15,36,4390,12,0
1981,12,16,37,3490,6,0
1981,12,17,37,2930,8,0
1981,12,18,37,2810,8,0
1981,12,19,35,3850,6,0
1981,12,20,35,3840,33,0.1
1981,12,21,32,3230,34,0
1981,12,22,33,4570,28,0
1981,12,23,35,5930,23,0
1981,12,24,35,5500,26,0
1981,12,25,34,5500,23,0.01
1981,12,26,37,5220,29,0.15
1981,12,27,36,5460,25,0.01
1981,12,28,35,5730,13,0
1981,12,29,32,5780,9,0
1981,12,30,32,5370,28,0.05
1981,12,31,32,5490,28,0.17
1982,1,1,33,5910,10,0
1982,1,2,33,5420,24,0.24
1982,1,3,32,5510,15,0
1982,1,4,31,5520,16,0
1982,1,5,33,4640,21,0
1982,1,6,30,4800,-1,0
1982,1,7,29,4800,5,0
1982,1,8,27,4800,14,0
1982,1,9,30,4800,-10,0
1982,1,10,29,4800,0,0
1982,1,11,27,4600,6,0
1982,1,12,27,4850,10,0
1982,1,13,30,4650,7,0.02
1982,1,14,27,4400,0,0
1982,1,15,28,4400,10,0.1
1982,1,16,28,4350,-16,0
1982,1,17,28,4350,8,0.03
1982,1,18,26,4350,17,0.02
1982,1,19,27,4400,23,0
1982,1,20,27,4400,14,0.8
1982,1,21,25,4400,17,0.01
1982,1,22,27,4400,17,0.89
1982,1,23,26,4400,16,0.21
1982,1,24,26,4400,-7,0.1
1982,1,25,26,4400,3,0.03
1982,1,26,28,4400,16,0
1982,1,27,26,4350,39,0
1982,1,28,25,4200,23,0
1982,1,29,24,4200,31,0
1982,1,30,25,4250,18,0
1982,1,31,25,4400,9,0
1982,2,1,24.5,4400,15,0.19
1982,2,2,24.5,4500,17,0.12
1982,2,3,30,4500,-4,0
1982,2,4,25,4500,-1,0.01
1982,2,5,26,4500,-3,0
1982,2,6,23,4550,16,0
1982,2,7,23,4600,23,0
1982,2,8,24.5,4600,10,0
1982,2,9,25,4600,-2,0
1982,2,10,23,4600,9,0
1982,2,11,27.5,4600,16,0
1982,2,12,22.5,4650,18,0
1982,2,13,22.5,4850,23,0
1982,2,14,23,4830,33,0
1982,2,15,23,4770,32,0
1982,2,16,22.5,4760,37,0
1982,2,17,22,5040,32,0
1982,2,18,22,4950,36,0
1982,2,19,21.5,4750,39,0
1982,2,20,22,4880,45,0
1982,2,21,21,5080,38,0
1982,2,22,22,5040,49,0
1982,2,23,22,4810,34,0
1982,2,24,22,4820,27,0.11
1982,2,25,1982,4770,27,0
1982,2,26,16,4720,34,0
1982,2,27,26,4370,36,0
1982,2,28,23,4530,41,0
1982,3,1,22,4790,28,0
1982,3,2,28,4690,24,0.03
1982,3,3,22.5,4650,21,0
1982,3,4,20.5,4510,27,0
1982,3,5,22,4510,23,0
1982,3,6,22,4850,26,0
1982,3,7,22,4860,15,0
1982,3,8,22,4860,21,0.18
1982,3,9,22,5680,19,0
1982,3,10,22,6290,40,0
1982,3,11,22,4490,37,0
1982,3,12,22,4440,40,0.44
1982,3,13,24,4540,42,0
1982,3,14,24,4770,42,0
1982,3,15,23,4440,38,0
1982,3,16,25,4590,37,0.66
1982,3,17,22,4730,38,0
1982,3,18,24.5,4920,40,0
1982,3,19,25,5390,38,0.37
1982,3,20,26,5440,36,0.14
1982,3,21,26,5500,41,0.05
1982,3,22,28,5810,39,0
1982,3,23,26,5980,46,0.03
1982,3,24,26.5,6850,41,0
1982,3,25,30,7270,31,0
1982,3,26,30,7560,32,0
1982,3,27,37,8370,35,0
1982,3,28,41,9540,49,0
1982,3,29,48,11400,50,0.05
1982,3,30,40.5,13900,59,0.07
1982,3,31,42,15600,53,0.07
1982,4,1,46.5,19400,51,0
1982,4,2,48,24200,59,0.01
1982,4,3,55,26000,53,0.04
1982,4,4,63,26600,32,0
1982,4,5,62.5,28500,29,0.02
1982,4,6,70,31500,33,0
1982,4,7,66,32700,35,0
1982,4,8,68.5,33600,31,0.1
1982,4,9,65,33200,38,0
1982,4,10,70,33400,37,0
1982,4,11,75,33100,48,0
1982,4,12,69.5,31800,55,0.02
1982,4,13,64,30700,60,0
1982,4,14,65,30100,65,0.05
1982,4,15,61.5,30800,66,0.04
1982,4,16,64,32900,61,0.7
1982,4,17,60,36100,58,0.02
1982,4,18,61,39300,66,0
1982,4,19,65,42400,49,0.4
1982,4,20,67.5,44200,46,0.18
1982,4,21,65,43300,56,0
1982,4,22,69,42400,60,0
1982,4,23,71.5,40700,76,0
1982,4,24,71,39100,76,0
1982,4,25,70,36900,71,0.02
1982,4,26,66.5,35400,59,0
1982,4,27,68,32800,63,0
1982,4,28,66.5,31300,64,0
1982,4,29,65,29900,67,0
1982,4,30,66,28000,65,0.02
1982,5,1,67.5,26800,72,0
1982,5,2,68,25100,77,0
1982,5,3,65,24000,82,0.04
1982,5,4,64,22900,88,0.43
1982,5,5,63,22800,62,0.1
1982,5,6,67,22400,53,0.18
1982,5,7,67.5,21500,60,0
1982,5,8,60,20100,70,0
1982,5,9,59,19200,74,0.89
1982,5,10,64,20600,85,0
1982,5,11,65,19800,70,0
1982,5,12,61,18700,63,1.13
1982,5,13,61.5,19200,71,0.15
1982,5,14,63.5,19800,78,0.35
1982,5,15,66.5,20600,76,0.35
1982,5,16,64,21100,80,0.19
1982,5,17,69,22100,71,0.57
1982,5,18,65,24100,71,0
1982,5,19,72,27900,75,0
1982,5,20,75,33100,64,0
1982,5,21,77,34900,67,0
1982,5,22,77.5,33800,70,0
1982,5,23,81,32300,71,0
1982,5,24,82,31400,71,0
1982,5,25,85,30200,71,0
1982,5,26,86.5,28700,66,0.26
1982,5,27,85,27700,73,0
1982,5,28,81.5,26600,79,0
1982,5,29,80,25200,78,0.07
1982,5,30,78,23800,78,0.28
1982,5,31,80,23300,66,0
1982,6,1,78,21900,71,0
1982,6,2,75.5,20900,64,0
1982,6,3,77,19700,68,0
1982,6,4,71,19000,71,0
1982,6,5,72,17700,75,0
1982,6,6,72,16700,69,0.04
1982,6,7,70,15300,69,0
1982,6,8,65,15700,77,0.02
1982,6,9,65.5,13700,70,0
1982,6,10,63,12700,73,0
1982,6,11,60,11500,79,0
1982,6,12,53.5,11600,73,0
1982,6,13,52,11900,82,0
1982,6,14,52,11400,70,0.16
1982,6,15,53,11100,74,0
1982,6,16,49,10100,83,0
1982,6,17,54,9980,73,0
1982,6,18,45,10100,68,0
1982,6,19,45,10100,72,0.1
1982,6,20,44,9750,71,0.29
1982,6,21,43,9370,76,0.04
1982,6,22,42,9340,77,0
1982,6,23,40,8910,87,0
1982,6,24,39,8780,79,0.63
1982,6,25,37,9800,75,0
1982,6,26,37,9260,75,0
1982,6,27,35.5,9770,85,0
1982,6,28,35,9510,91,0.16
1982,6,29,35.5,9840,76,0
1982,6,30,37,9250,78,0
1982,7,1,34,9280,81,0
1982,7,2,35,8750,82,0
1982,7,3,35,8610,93,0
1982,7,4,34,8110,99,0
1982,7,5,35,7280,100,0
1982,7,6,33,7930,87,0.29
1982,7,7,33,8250,79,0
1982,7,8,34.5,7630,87,0
1982,7,9,33.5,7800,86,0
1982,7,10,33,8490,71,0.36
1982,7,11,35,9040,83,0
1982,7,12,37,9310,87,0
1982,7,13,38.5,9710,87,0
1982,7,14,44,9280,91,0
1982,7,15,41,9530,81,0
1982,7,16,38,9290,91,0
1982,7,17,36.5,9090,87,0
1982,7,18,35,8610,86,0
1982,7,19,37,8050,87,0
1982,7,20,39.5,8090,91,0
1982,7,21,36.5,7650,83,0
1982,7,22,40,6910,90,0
1982,7,23,37,6590,89,0
1982,7,24,34,6340,90,0.02
1982,7,25,36,7070,88,0.22
1982,7,26,36,7500,77,0.03
1982,7,27,30,6650,86,0
1982,7,28,36,5960,87,0
1982,7,29,36,5870,85,0
1982,7,30,35,6370,83,0
1982,7,31,35,6010,89,0
1982,8,1,35,6280,91,0.07
1982,8,2,35.5,6650,98,0
1982,8,3,35,5740,95,0
1982,8,4,36.5,4670,91,0
1982,8,5,34,4690,92,0
1982,8,6,34,5360,87,0
1982,8,7,37,4620,91,0
1982,8,8,38,4710,78,0
1982,8,9,38,4160,71,0
1982,8,10,37,4360,76,0
1982,8,11,35,4310,77,0
1982,8,12,38.5,4020,78,0
1982,8,13,33,3380,73,0.04
1982,8,14,33,3470,84,0
1982,8,15,33,3560,84,0
1982,8,16,30,3840,90,0.69
1982,8,17,34,4120,89,0.07
1982,8,18,30,3970,89,0
1982,8,19,35,3600,91,0
1982,8,20,32.5,3450,86,0
1982,8,21,30,3550,87,0.12
1982,8,22,32,3450,81,0
1982,8,23,33,3250,80,0
1982,8,24,33,3410,76,0.86
1982,8,25,33,3640,84,0
1982,8,26,30.5,3150,80,0.28
1982,8,27,30,3430,67,0
1982,8,28,29,3430,69,0
1982,8,29,27,3570,69,0.71
1982,8,30,28,3670,76,0
1982,8,31,27,3270,73,0.96
1982,9,1,29.5,3690,81,0
1982,9,2,27.5,3430,72,0
1982,9,3,26.5,4190,75,0
1982,9,4,26,3670,82,0.1
1982,9,5,26,2990,75,0.32
1982,9,6,26,3140,68,0
1982,9,7,27,3050,66,0
1982,9,8,27,4480,75,0
1982,9,9,27,3540,82,0.02
1982,9,10,25.5,3900,80,0.25
1982,9,11,26,3830,86,0.08
1982,9,12,27,4680,77,0.15
1982,9,13,27,5210,62,0.02
1982,9,14,29.5,5370,59,0.15
1982,9,15,36,5380,56,0.13
1982,9,16,35,5480,59,0
1982,9,17,35,7180,68,0.13
1982,9,18,34,6470,68,0
1982,9,19,34,6710,62,0
1982,9,20,33,6710,58,0
1982,9,21,33.5,7110,64,0
1982,9,22,33,6680,69,0
1982,9,23,30.5,6030,75,0
1982,9,24,36,5980,61,0
1982,9,25,35,5410,61,0
1982,9,26,32,5280,67,0
1982,9,27,33,5680,67,0
1982,9,28,34,5130,74,0
1982,9,29,33,4970,75,0.15
1982,9,30,35,4400,64,0
1982,10,1,34,5270,59,0.02
1982,10,2,34,5130,60,0.4
1982,10,3,44.5,4890,65,0
1982,10,4,39,5400,76,0
1982,10,5,37,6310,74,0.2
1982,10,6,37,7220,71,0.18
1982,10,7,38.5,9190,52,0.23
1982,10,8,45.5,10700,60,0
1982,10,9,49,12700,59,0.05
1982,10,10,49,14200,57,0.15
1982,10,11,52.5,15900,51,0.03
1982,10,12,61,17500,52,0.06
1982,10,13,57.5,18800,52,0
1982,10,14,84.5,19000,69,0.01
1982,10,15,85.5,19200,57,0.05
1982,10,16,85,19700,55,0
1982,10,17,83.5,18800,66,0
1982,10,18,96,19100,68,0
1982,10,19,94.5,18600,54,1.72
1982,10,20,89,17800,41,0.09
1982,10,21,85,16900,44,0
1982,10,22,81,16200,56,0
1982,10,23,80,15800,62,0
1982,10,24,87,15100,64,0
1982,10,25,83.5,15500,67,0
1982,10,26,78.5,14400,65,0
1982,10,27,78,13300,56,0.02
1982,10,28,80.5,13000,53,0
1982,10,29,76,13000,60,0.05
1982,10,30,70,12500,50,0
1982,10,31,68,11900,51,0.19
1982,11,1,68,11900,56,0
1982,11,2,65,11500,54,0.11
1982,11,3,66.5,11400,40,0.1
1982,11,4,65,11100,32,0.03
1982,11,5,62.5,10600,31,0
1982,11,6,59,10100,47,0
1982,11,7,55,9990,53,0
1982,11,8,55,9930,41,0
1982,11,9,59,9780,39,0.59
1982,11,10,55,10400,41,0.69
1982,11,11,53,10100,38,0.89
1982,11,12,52,10900,35,0.12
1982,11,13,52.5,9840,20,0.03
1982,11,14,54.5,9530,23,0.04
1982,11,15,59,9160,39,0
1982,11,16,52.5,8750,38,0
1982,11,17,54,8780,45,0
1982,11,18,51,9990,50,0
1982,11,19,57,10400,57,0.38
1982,11,20,60.5,12100,60,0.18
1982,11,21,60.5,13100,35,0.1
1982,11,22,51,14300,33,0
1982,11,23,52,14000,21,0
1982,11,24,54,11700,33,0
1982,11,25,53.5,11200,36,0
1982,11,26,60,11500,26,0
1982,11,27,61,10700,35,0
1982,11,28,62,11100,33,0
1982,11,29,63,12900,37,0
1982,11,30,63,14200,40,0.01
1982,12,1,60,14700,53,0.01
1982,12,2,61,16200,63,0
1982,12,3,62,15800,45,0
1982,12,4,63,15000,42,0
1982,12,5,61,15000,38,0
1982,12,6,61,14700,39,0
1982,12,7,61,12700,21,0
1982,12,8,63,11000,19,0
1982,12,9,61,8920,22,0
1982,12,10,60,8170,33,0
1982,12,11,56.5,7340,17,0
1982,12,12,53,7050,25,0
1982,12,13,53.5,7690,36,0
1982,12,14,53,9140,33,0
1982,12,15,55,10400,33,0.06
1982,12,16,55,10400,31,0
1982,12,17,55,9770,34,0
1982,12,18,47.5,9480,40,0.07
1982,12,19,44,9840,32,0
1982,12,20,41,10000,31,0
1982,12,21,47,9710,32,0
1982,12,22,45,9070,39,0
1982,12,23,47,10100,39,0
1982,12,24,47.5,10500,38,1.26
1982,12,25,46,11000,38,1.35
1982,12,26,43.5,9910,34,0
1982,12,27,41,8890,31,0.43
1982,12,28,40,7750,28,1.09
1982,12,29,39,5750,12,0
1982,12,30,40,6990,23,0
1982,12,31,38,8460,28,0
1983,1,1,36,8380,31,0
1983,1,2,35.5,8940,23,0
1983,1,3,34,8390,28,0
1983,1,4,37,8200,36,0
1983,1,5,35,8960,31,0
1983,1,6,34.5,8690,36,0.32
1983,1,7,33,8690,26,0.02
1983,1,8,34,8540,30,0
1983,1,9,34,7930,38,0.02
1983,1,10,34,8900,36,0.09
1983,1,11,33,9270,26,0
1983,1,12,33,8570,24,0
1983,1,13,31,8180,27,0
1983,1,14,32,8570,30,0.02
1983,1,15,32.5,8300,18,0
1983,1,16,32,8020,23,0
1983,1,17,32,8010,17,0
1983,1,18,32,7960,14,0
1983,1,19,33,7900,24,0
1983,1,20,33,8060,28,0
1983,1,21,33.5,8670,32,0
1983,1,22,33,8630,31,0
1983,1,23,34,7950,33,0
1983,1,24,32,7520,31,0
1983,1,25,33,7420,14,0.06
1983,1,26,32,7250,7,0
1983,1,27,27.5,6220,24,0
1983,1,28,29,6020,37,0
1983,1,29,29,8350,36,0.14
1983,1,30,27,7710,24,0
1983,1,31,27,7180,22,0
1983,2,1,26.5,6840,24,0.07
1983,2,2,29,6900,24,0.8
1983,2,3,29,5850,18,0.03
1983,2,4,28,5940,11,0
1983,2,5,27,5820,17,0.03
1983,2,6,27.5,5960,16,0
1983,2,7,29,6300,17,0
1983,2,8,27,5930,21,0
1983,2,9,28,5910,27,0.06
1983,2,10,25,6950,34,0.07
1983,2,11,23,6500,32,0.09
1983,2,12,27,6560,35,0.01
1983,2,13,25,6500,38,0
1983,2,14,24,6660,43,0
1983,2,15,27,7420,39,0
1983,2,16,26.5,5730,38,0
1983,2,17,27.5,6810,37,0
1983,2,18,28.5,6710,36,0
1983,2,19,28,6580,41,0.03
1983,2,20,28,6840,39,0
1983,2,21,28,6720,39,0
1983,2,22,30,6940,40,0
1983,2,23,31,7470,42,0
1983,2,24,31.5,7430,32,0
1983,2,25,35,7560,30,0
1983,2,26,32,7830,37,0
1983,2,27,35,8460,46,0
